Year,AdminCity,City,Population,Male,Female,Latitude,Longitude
2022,Varna,Dalgopol,4148,2051,2097,43.05,27.35
2022,Varna,Ignatievo,3350,1612,1738,43.3,27.7
2022,Varna,Provadia,10079,4810,5269,43.1833,27.4333
2022,Varna,Suvorovo,3884,1928,1956,43.33,27.6
2022,Veliko Tarnovo,Byala Cherkva,1593,776,817,43.15,25.3
2022,Veliko Tarnovo,Veliko Tarnovo,59166,27650,31516,43.0833,25.65
2022,Veliko Tarnovo,Gorna Oryahovitsa,25764,12158,13606,43.1278,25.7019
2022,Veliko Tarnovo,Debelets,3462,1689,1773,43.0333,25.6167
2022,Veliko Tarnovo,Dolna Oryahovitsa,2566,1230,1336,43.1167,25.7833
2022,Veliko Tarnovo,Elena,4442,2107,2335,42.9333,25.8833
2022,Veliko Tarnovo,Zlataritsa,1907,952,955,43.05,25.9
2022,Veliko Tarnovo,Kilifarevo,1700,799,901,42.9833,25.6333
2022,Veliko Tarnovo,Lyaskovets,6821,3220,3601,43.1111,25.7261
2022,Veliko Tarnovo,Pavlikeni,8376,4002,4374,43.2428,25.3219
2022,Veliko Tarnovo,Polski Trambesh,3554,1752,1802,43.3667,25.65
2022,Veliko Tarnovo,Svishtov,17940,8596,9344,43.6239,25.3531
2022,Veliko Tarnovo,Strazhitsa,3775,1835,1940,43.2333,25.9667
2022,Veliko Tarnovo,Suhindol,1436,694,742,43.1833,25.2
2022,Vidin,Belogradchik,3964,1903,2061,43.6278,22.6833
2022,Vidin,Bregovo,1706,818,888,44.15,22.65
2022,Vidin,Vidin,34797,16516,18281,43.99,22.8725
2022,Vidin,Gramada,945,455,490,43.8742,22.6783
2022,Vidin,Dimovo,917,443,474,43.7417,22.7283
2022,Vidin,Dunavtsi,1693,823,870,44.0,22.8667
2022,Vidin,Kula,2341,1116,1225,43.89,22.5217
2022,Vratsa,Byala Slatina,8975,4307,4668,43.4667,23.9333
2022,Vratsa,Vratsa,49569,23559,26010,43.21,23.5625
2022,Vratsa,Kozloduy,10916,5343,5573,43.7833,23.7333
2022,Vratsa,Krivodol,2600,1269,1331,43.3683,23.4936
2022,Vratsa,Mezdra,8558,4068,4490,43.15,23.7
2022,Vratsa,Mizia,2373,1158,1215,43.6867,23.8458
2022,Vratsa,Oryahovo,3787,1861,1926,43.7358,23.9619
2022,Vratsa,Roman,2331,1133,1198,43.1369,24.125
2022,Gabrovo,Gabrovo,44786,21022,23764,42.8747,25.3186
2022,Gabrovo,Dryanovo,5692,2660,3032,42.9747,25.4781
2022,Gabrovo,Plachkovtsi,1276,629,647,42.8333,25.4333
2022,Gabrovo,Sevlievo,17473,8272,9201,43.0275,25.1125
2022,Gabrovo,Tryavna,7180,3366,3814,42.8672,25.5008
2022,Dobrich,Balchik,9291,4467,4824,43.4072,28.1672
2022,Dobrich,General Toshevo,5524,2687,2837,43.7,28.0333
2022,Dobrich,Dobrich,71947,33703,38244,43.5667,27.8333
2022,Dobrich,Kavarna,10216,4885,5331,43.4358,28.3386
2022,Dobrich,Tervel,4598,2246,2352,43.7472,27.41
2022,Dobrich,Shabla,2755,1333,1422,43.535,28.5339
2022,Kardzhali,Ardino,3389,1662,1727,41.5833,25.1333
2022,Kardzhali,Dzhebel,3081,1483,1598,41.4933,25.305
2022,Kardzhali,Krumovgrad,4917,2400,2517,41.4667,25.65
2022,Kardzhali,Kardzhali,40937,19345,21592,41.65,25.3667
2022,Kardzhali,Momchilgrad,7313,3571,3742,41.5258,25.4061
2022,Kyustendil,Bobovdol,4188,2134,2054,42.3522,23.0333
2022,Kyustendil,Boboshevo,955,441,514,42.1461,23.0708
2022,Kyustendil,Dupnitsa,26973,12708,14265,42.2667,23.1167
2022,Kyustendil,Kocherinovo,1938,926,1012,42.1167,23.0833
2022,Kyustendil,Kyustendil,35100,16592,18508,42.2833,22.6833
2022,Kyustendil,Rila,1985,989,996,42.13,23.3869
2022,Kyustendil,Sapareva Banya,3453,1721,1732,42.2889,23.2672
2022,Lovech,Apriltsi,2425,1164,1261,42.85,24.9167
2022,Lovech,Letnitsa,2675,1324,1351,43.2558,25.0639
2022,Lovech,Lovech,27910,13220,14690,43.1333,24.7167
2022,Lovech,Lukovit,7626,3715,3911,43.2,24.1667
2022,Lovech,Teteven,7665,3705,3960,42.9167,24.2667
2022,Lovech,Troyan,17272,8310,8962,42.89,24.7133
2022,Lovech,Ugarchin,2169,1082,1087,43.1,24.3167
2022,Lovech,Yablanitsa,2416,1187,1229,43.05,24.1
2022,Montana,Berkovitsa,9945,4748,5197,43.2392,23.1272
2022,Montana,Boychinovtsi,1359,741,618,43.4683,23.3044
2022,Montana,Brusartsi,873,417,456,43.7,23.05
2022,Montana,Valchedram,2825,1331,1494,43.715,23.45
2022,Montana,Varshets,5308,2621,2687,43.1981,23.2875
2022,Montana,Lom,16297,7731,8566,43.8139,23.2369
2022,Montana,Montana,36633,17576,19057,43.4125,23.225
2022,Montana,Chiprovtsi,1338,632,706,43.3844,22.8822
2022,Pazardzhik,Batak,2601,1323,1278,41.9442,24.2181
2022,Pazardzhik,Belovo,3109,1472,1637,42.2122,24.015
2022,Pazardzhik,Bratsigovo,3336,1644,1692,42.0128,24.3742
2022,Pazardzhik,Velingrad,20031,9424,10607,42.0278,23.9908
2022,Pazardzhik,Vetren,2616,1296,1320,42.245,24.0894
2022,Pazardzhik,Kostandovo,3999,1981,2018,42.0656,24.0517
2022,Pazardzhik,Pazardzhik,55220,26063,29157,42.1922,24.3331
2022,Pazardzhik,Panagyurishte,15281,7415,7866,42.5,24.1833
2022,Pazardzhik,Peshtera,12642,6058,6584,42.0347,24.2994
2022,Pazardzhik,Rakitovo,7012,3472,3540,41.9878,24.0861
2022,Pazardzhik,Septemvri,6068,2922,3146,42.2167,24.1
2022,Pazardzhik,Strelcha,3698,1748,1950,42.5,24.3167
2022,Pazardzhik,Sarnitsa,3353,1702,1651,41.7858,24.015
2022,Pernik,Batanovtsi,1985,960,1025,42.5539,23.0325
2022,Pernik,Breznik,3527,1702,1825,42.7394,22.9078
2022,Pernik,Zemen,1188,591,597,42.48,22.7489
2022,Pernik,Pernik,66991,31562,35429,42.6078,23.0375
2022,Pernik,Radomir,11734,5610,6124,42.5453,22.9775
2022,Pernik,Tran,2176,1087,1089,42.8342,22.6519
2022,Pleven,Belene,6293,3302,2991,43.6511,25.1133
2022,Pleven,Gulyantsi,2556,1225,1331,43.6486,24.7125
2022,Pleven,Dolna Mitropolia,2643,1295,1348,43.4667,24.5333
2022,Pleven,Dolni Dabnik,3617,1729,1888,43.4167,24.4333
2022,Pleven,Iskar,2509,1214,1295,43.4608,24.2686
2022,Pleven,Knezha,9726,4696,5030,43.5,24.0833
2022,Pleven,Koynare,2889,1410,1479,43.3667,24.0833
2022,Pleven,Levski,7387,3516,3871,43.4333,25.1333
2022,Pleven,Nikopol,2298,1087,1211,43.7081,24.8983
2022,Pleven,Pleven,90209,42401,47808,43.4167,24.6167
2022,Pleven,Pordim,1584,754,830,43.4167,24.9167
2022,Pleven,Slavyanovo,2809,1328,1481,43.3167,24.8667
2022,Pleven,Trastenik,3639,1769,1870,43.4833,24.55
2022,Pleven,Cherven Bryag,10533,5094,5439,43.2667,24.1
2022,Plovdiv,Asenovgrad,45473,21571,23902,42.0167,24.8667
2022,Plovdiv,Banya,2958,1356,1602,42.5,24.8333
2022,Plovdiv,Brezovo,1563,775,788,42.4833,25.0833
2022,Plovdiv,Kalofer,2583,1216,1367,42.6178,24.98
2022,Plovdiv,Karlovo,19373,9136,10237,42.6333,24.8
2022,Plovdiv,Klisura,829,385,444,42.7,24.45
2022,Plovdiv,Krichim,7175,3516,3659,42.0333,24.4667
2022,Plovdiv,Kuklen,5575,2713,2862,42.0333,24.7833
2022,Plovdiv,Laki,1590,771,819,41.8167,24.8333
2022,Plovdiv,Perushtitsa,4225,2004,2221,42.0333,24.55
2022,Plovdiv,Plovdiv,321824,151528,170296,42.15,24.75
2022,Plovdiv,Parvomay,11283,5300,5983,42.1,25.2167
2022,Plovdiv,Rakovski,14843,7174,7669,42.2833,24.9333
2022,Plovdiv,Sadovo,2295,1125,1170,42.1333,24.8667
2022,Plovdiv,Sopot,7353,3489,3864,42.6667,24.75
2022,Plovdiv,Stamboliyski,9859,4657,5202,42.1333,24.5333
2022,Plovdiv,Saedinenie,5018,2417,2601,42.25,24.6
2022,Plovdiv,Hisarya,5987,2781,3206,42.5,24.7
2022,Razgrad,Zavet,2311,1107,1204,43.7333,26.5833
2022,Razgrad,Isperih,7274,3452,3822,43.7167,26.8333
2022,Razgrad,Kubrat,5687,2672,3015,43.8,26.5
2022,Razgrad,Loznitsa,1818,882,936,43.4333,26.6167
2022,Razgrad,Razgrad,28509,13268,15241,43.5333,26.5167
2022,Razgrad,Tsar Kaloyan,2735,1304,1431,43.6333,26.2333
2022,Ruse,Borovo,1552,754,798,43.5667,25.8167
2022,Ruse,Byala,6430,3076,3354,42.8833,27.8833
2022,Ruse,Byala,6430,3076,3354,43.4631,25.7214
2022,Ruse,Vetovo,3566,1756,1810,43.7,26.2667
2022,Ruse,Glodzhevo,2763,1342,1421,43.6833,26.5
2022,Ruse,Dve Mogili,3288,1623,1665,43.5,25.8833
2022,Ruse,Marten,3444,1712,1732,43.85,25.9333
2022,Ruse,Ruse,123134,58129,65005,43.8486,25.9534
2022,Ruse,Senovo,1064,540,524,43.6167,26.3167
2022,Ruse,Slivo pole,2362,1161,1201,43.85,26.2
2022,Ruse,Silistra,42803,20162,22641,44.1167,27.2667
2022,Ruse,Silistra,42803,20162,22641,44.1167,27.2667
2022,Ruse,Alfatar,1240,620,620,43.95,27.3
2022,Ruse,Glavinitsa,1210,558,652,43.9333,26.8333
2022,Ruse,Dulovo,5716,2760,2956,43.8333,27.1333
2022,Ruse,Silistra,27727,12942,14785,44.1167,27.2667
2022,Ruse,Silistra,27727,12942,14785,44.1167,27.2667
2022,Ruse,Tutrakan,6910,3282,3628,44.05,26.6167
2022,Sliven,Kermen,1426,690,736,42.6333,26.1333
2022,Sliven,Kotel,4795,2293,2502,42.8833,26.45
2022,Sliven,Nova Zagora,16659,7922,8737,42.4833,26.0167
2022,Sliven,Sliven,79362,37455,41907,42.6833,26.3167
2022,Sliven,Tvarditsa,5571,2794,2777,42.7167,26.0167
2022,Sliven,Shivachevo,3705,1847,1858,42.7,26.0667
2022,Smolyan,Devin,5442,2535,2907,41.7444,24.3978
2022,Smolyan,Dospat,1968,959,1009,41.6436,24.1667
2022,Smolyan,Zlatograd,5697,2632,3065,41.3833,25.1
2022,Smolyan,Madan,4764,2290,2474,41.4833,24.9333
2022,Smolyan,Nedelino,3360,1629,1731,41.5167,25.1
2022,Smolyan,Rudozem,3214,1545,1669,41.4833,24.85
2022,Smolyan,Smolyan,24920,11869,13051,41.5739,24.7128
2022,Smolyan,Chepelare,4199,2052,2147,41.7269,24.6833
2022,Sofia (stolitsa),Bankya,11478,5541,5937,42.6983,23.1342
2022,Sofia (stolitsa),Buhovo,2540,1253,1287,42.7667,23.4667
2022,Sofia (stolitsa),Novi Iskar,13418,6491,6927,42.8022,23.3006
2022,Sofia (stolitsa),Sofia,1190256,566780,623476,42.6977,23.3219
2022,Sofia (oblast),Bozhurishte,5737,2762,2975,42.755,23.1897
2022,Sofia (oblast),Botevgrad,18773,8902,9871,42.9119,23.8106
2022,Sofia (oblast),Godech,3984,1943,2041,43.0122,23.0447
2022,Sofia (oblast),Dolna Banya,4202,2035,2167,42.3,23.7833
2022,Sofia (oblast),Dragoman,2886,1393,1493,42.9225,23.0464
2022,Sofia (oblast),Elin Pelin,6597,3164,3433,42.6667,23.6
2022,Sofia (oblast),Etropole,9261,4546,4715,42.8333,24.0
2022,Sofia (oblast),Zlatitsa,4197,2025,2172,42.7,24.1333
2022,Sofia (oblast),Ihtiman,12638,6203,6435,42.4333,23.8167
2022,Sofia (oblast),Koprivshtitsa,1898,926,972,42.6333,24.35
2022,Sofia (oblast),Kostenets,5783,2781,3002,42.3086,23.8578
2022,Sofia (oblast),Kostinbrod,11759,5698,6061,42.8136,23.2178
2022,Sofia (oblast),Momin prohod,1341,643,698,42.4,23.85
2022,Sofia (oblast),Pirdop,6459,3105,3354,42.7,24.1833
2022,Sofia (oblast),Pravets,3605,1783,1822,42.8986,23.9142
2022,Sofia (oblast),Samokov,24186,11557,12629,42.3378,23.5528
2022,Sofia (oblast),Svoge,7029,3424,3605,42.9597,23.3408
2022,Sofia (oblast),Slivnitsa,6870,3365,3505,42.8511,23.0356
2022,Stara Zagora,Gurkovo,2452,1197,1255,42.65,25.8167
2022,Stara Zagora,Galabovo,6845,3386,3459,42.1333,25.8667
2022,Stara Zagora,Kazanlak,41768,19696,22072,42.6167,25.4
2022,Stara Zagora,Kran,2907,1449,1458,42.6658,25.3738
2022,Stara Zagora,Maglizh,2990,1481,1509,42.6167,25.5667
2022,Stara Zagora,Nikolaevo,2582,1273,1309,42.6833,25.85
2022,Stara Zagora,Pavel Banya,2431,1162,1269,42.6167,25.2
2022,Stara Zagora,Radnevo,10373,5068,5305,42.3,25.9333
2022,Stara Zagora,Stara Zagora,121582,57859,63723,42.4258,25.6347
2022,Stara Zagora,Chirpan,12830,6174,6656,42.2,25.3333
2022,Stara Zagora,Shipka,1194,572,622,42.7167,25.3333
2022,Targovishte,Antonovo,968,475,493,43.15,26.1667
2022,Targovishte,Omurtag,5165,2427,2738,43.1,26.4167
2022,Targovishte,Opaka,2263,1128,1135,43.45,26.1667
2022,Targovishte,Popovo,12709,6095,6614,43.35,26.2333
2022,Targovishte,Targovishte,32957,15592,17365,43.25,26.5833
2022,Haskovo,Dimitrovgrad,31187,14841,16346,42.0519,25.5897
2022,Haskovo,Ivaylovgrad,2875,1418,1457,41.5283,26.1256
2022,Haskovo,Lyubimets,6687,3279,3408,41.8333,26.0833
2022,Haskovo,Madzharovo,475,244,231,41.6292,25.8667
2022,Haskovo,Merichleri,1363,649,714,42.0,25.8
2022,Haskovo,Svilengrad,16583,8061,8522,41.7667,26.2
2022,Haskovo,Simeonovgrad,5893,2878,3015,42.0333,25.8333
2022,Haskovo,Topolovgrad,4466,2133,2333,42.0844,26.3386
2022,Haskovo,Harmanli,15666,7727,7939,41.9333,25.9
2022,Haskovo,Haskovo,64564,30210,34354,41.9333,25.5667
2022,Shumen,Veliki Preslav,5821,2794,3027,43.1667,26.8167
2022,Shumen,Varbitsa,2370,1155,1215,43.1667,26.5833
2022,Shumen,Kaolinovo,1296,666,630,43.3167,27.0167
2022,Shumen,Kaspichan,2469,1198,1271,43.3167,27.1667
2022,Shumen,Novi Pazar,10167,4954,5213,43.35,27.2
2022,Shumen,Pliska,775,381,394,43.3667,27.1167
2022,Shumen,Smyadovo,3383,1660,1723,43.0333,27.05
2022,Shumen,Shumen,67300,31899,35401,43.2714,26.9361
2022,Yambol,Bolyarovo,991,475,516,42.1,26.8333
2022,Yambol,Elhovo,8736,4207,4529,42.1667,26.5667
2022,Yambol,Straldzha,4955,2477,2478,42.6,26.6833
2022,Yambol,Yambol,60641,28945,31696,42.4833,26.5
2023,Blagoevgrad,Bansko,9621,4617,5004,41.8383,23.488
2023,Blagoevgrad,Belitsa,2942,1428,1514,41.9494,23.5725
2023,Blagoevgrad,Blagoevgrad,62346,29482,32864,42.0167,23.1
2023,Blagoevgrad,Gotse Delchev,17623,8264,9359,41.5667,23.7333
2023,Blagoevgrad,Dobrinishte,2556,1241,1315,41.825,23.5594
2023,Blagoevgrad,Kresna,2842,1396,1446,41.73,23.1569
2023,Blagoevgrad,Melnik,194,101,93,41.5231,23.3925
2023,Blagoevgrad,Petrich,26018,12468,13550,41.3981,23.2072
2023,Blagoevgrad,Razlog,11046,5302,5744,41.8864,23.4678
2023,Blagoevgrad,Sandanski,23649,11153,12496,41.5667,23.2833
2023,Blagoevgrad,Simitli,6144,3041,3103,41.8936,23.1069
2023,Blagoevgrad,Hadzhidimovo,2325,1154,1171,41.5167,23.8667
2023,Blagoevgrad,Yakoruda,4741,2253,2488,42.02,23.6833
2023,Burgas,Aytos,17334,8201,9133,42.7,27.25
2023,Burgas,Aheloy,2441,1201,1240,42.6483,27.6494
2023,Burgas,Ahtopol,1040,498,542,42.1,27.95
2023,Burgas,Burgas,188114,88772,99342,42.4975,27.47
2023,Burgas,Bulgarovo,1494,739,755,42.65,27.3333
2023,Burgas,Kableshkovo,2667,1333,1334,42.6167,27.5667
2023,Burgas,Kameno,3593,1735,1858,42.5667,27.3667
2023,Burgas,Karnobat,14537,6888,7649,42.65,26.9833
2023,Burgas,Kiten,997,469,528,42.2344,27.7711
2023,Burgas,Malko Tarnovo,1608,769,839,41.9833,27.5333
2023,Burgas,Nesebar,14770,6777,7993,42.66,27.72
2023,Burgas,Obzor,2089,1053,1036,42.8167,27.8833
2023,Burgas,Pomorie,13378,6258,7120,42.55,27.65
2023,Burgas,Primorsko,3019,1436,1583,42.2667,27.75
2023,Burgas,Sveti Vlas,4688,2259,2429,42.7167,27.7667
2023,Burgas,Sozopol,4231,2047,2184,42.4167,27.7
2023,Burgas,Sredets,7613,3696,3917,42.3483,27.1933
2023,Burgas,Sungurlare,2692,1321,1371,42.7667,26.7833
2023,Burgas,Tsarevo,5405,2623,2782,42.17,27.85
2023,Burgas,Chernomorets,2147,1064,1083,42.45,27.64
2023,Varna,Aksakovo,7006,3431,3575,43.2592,27.8211
2023,Varna,Beloslav,6668,3334,3334,43.19,27.7
2023,Varna,Byala,2232,1086,1146,42.8833,27.8833
2023,Varna,Byala,2232,1086,1146,43.4631,25.7214
2023,Varna,Varna,314607,149340,165267,43.2167,27.9167
2023,Varna,Valchi Dol,2451,1224,1227,43.4,27.5333
2023,Varna,Devnya,6524,3203,3321,43.2222,27.57
2023,Varna,Dolni Chiflik,5341,2617,2724,42.9833,27.7333
2023,Varna,Dalgopol,4129,2035,2094,43.05,27.35
2023,Varna,Ignatievo,3329,1598,1731,43.3,27.7
2023,Varna,Provadia,9847,4708,5139,43.1833,27.4333
2023,Varna,Suvorovo,3861,1912,1949,43.33,27.6
2023,Veliko Tarnovo,Byala Cherkva,1584,762,822,43.15,25.3
2023,Veliko Tarnovo,Veliko Tarnovo,59331,27616,31715,43.0833,25.65
2023,Veliko Tarnovo,Gorna Oryahovitsa,25279,11895,13384,43.1278,25.7019
2023,Veliko Tarnovo,Debelets,3393,1656,1737,43.0333,25.6167
2023,Veliko Tarnovo,Dolna Oryahovitsa,2506,1200,1306,43.1167,25.7833
2023,Veliko Tarnovo,Elena,4327,2045,2282,42.9333,25.8833
2023,Veliko Tarnovo,Zlataritsa,1944,973,971,43.05,25.9
2023,Veliko Tarnovo,Kilifarevo,1684,788,896,42.9833,25.6333
2023,Veliko Tarnovo,Lyaskovets,6691,3149,3542,43.1111,25.7261
2023,Veliko Tarnovo,Pavlikeni,8187,3899,4288,43.2428,25.3219
2023,Veliko Tarnovo,Polski Trambesh,3469,1710,1759,43.3667,25.65
2023,Veliko Tarnovo,Svishtov,17638,8436,9202,43.6239,25.3531
2023,Veliko Tarnovo,Strazhitsa,3678,1791,1887,43.2333,25.9667
2023,Veliko Tarnovo,Suhindol,1428,696,732,43.1833,25.2
2023,Vidin,Belogradchik,3899,1868,2031,43.6278,22.6833
2023,Vidin,Bregovo,1689,806,883,44.15,22.65
2023,Vidin,Vidin,33742,15929,17813,43.99,22.8725
2023,Vidin,Gramada,942,449,493,43.8742,22.6783
2023,Vidin,Dimovo,941,463,478,43.7417,22.7283
2023,Vidin,Dunavtsi,1697,822,875,44.0,22.8667
2023,Vidin,Kula,2283,1094,1189,43.89,22.5217
2023,Vratsa,Byala Slatina,8833,4219,4614,43.4667,23.9333
2023,Vratsa,Vratsa,48406,22848,25558,43.21,23.5625
2023,Vratsa,Kozloduy,10820,5298,5522,43.7833,23.7333
2023,Vratsa,Krivodol,2529,1230,1299,43.3683,23.4936
2023,Vratsa,Mezdra,8308,3923,4385,43.15,23.7
2023,Vratsa,Mizia,2348,1147,1201,43.6867,23.8458
2023,Vratsa,Oryahovo,3734,1831,1903,43.7358,23.9619
2023,Vratsa,Roman,2226,1083,1143,43.1369,24.125
2023,Gabrovo,Gabrovo,44232,20754,23478,42.8747,25.3186
2023,Gabrovo,Dryanovo,5625,2649,2976,42.9747,25.4781
2023,Gabrovo,Plachkovtsi,1259,612,647,42.8333,25.4333
2023,Gabrovo,Sevlievo,17271,8164,9107,43.0275,25.1125
2023,Gabrovo,Tryavna,7069,3330,3739,42.8672,25.5008
2023,Dobrich,Balchik,9379,4496,4883,43.4072,28.1672
2023,Dobrich,General Toshevo,5429,2634,2795,43.7,28.0333
2023,Dobrich,Dobrich,70411,32912,37499,43.5667,27.8333
2023,Dobrich,Kavarna,10111,4832,5279,43.4358,28.3386
2023,Dobrich,Tervel,4513,2196,2317,43.7472,27.41
2023,Dobrich,Shabla,2712,1307,1405,43.535,28.5339
2023,Kardzhali,Ardino,3428,1674,1754,41.5833,25.1333
2023,Kardzhali,Dzhebel,3131,1518,1613,41.4933,25.305
2023,Kardzhali,Krumovgrad,4885,2395,2490,41.4667,25.65
2023,Kardzhali,Kardzhali,41401,19530,21871,41.65,25.3667
2023,Kardzhali,Momchilgrad,7473,3648,3825,41.5258,25.4061
2023,Kyustendil,Bobovdol,4094,2078,2016,42.3522,23.0333
2023,Kyustendil,Boboshevo,984,464,520,42.1461,23.0708
2023,Kyustendil,Dupnitsa,26527,12476,14051,42.2667,23.1167
2023,Kyustendil,Kocherinovo,1918,923,995,42.1167,23.0833
2023,Kyustendil,Kyustendil,34625,16359,18266,42.2833,22.6833
2023,Kyustendil,Rila,1981,976,1005,42.13,23.3869
2023,Kyustendil,Sapareva Banya,3475,1730,1745,42.2889,23.2672
2023,Lovech,Apriltsi,2396,1157,1239,42.85,24.9167
2023,Lovech,Letnitsa,2693,1330,1363,43.2558,25.0639
2023,Lovech,Lovech,27369,12903,14466,43.1333,24.7167
2023,Lovech,Lukovit,7553,3684,3869,43.2,24.1667
2023,Lovech,Teteven,7549,3671,3878,42.9167,24.2667
2023,Lovech,Troyan,16999,8134,8865,42.89,24.7133
2023,Lovech,Ugarchin,2187,1094,1093,43.1,24.3167
2023,Lovech,Yablanitsa,2401,1181,1220,43.05,24.1
2023,Montana,Berkovitsa,9787,4648,5139,43.2392,23.1272
2023,Montana,Boychinovtsi,1341,730,611,43.4683,23.3044
2023,Montana,Brusartsi,872,407,465,43.7,23.05
2023,Montana,Valchedram,2752,1302,1450,43.715,23.45
2023,Montana,Varshets,5244,2579,2665,43.1981,23.2875
2023,Montana,Lom,15959,7560,8399,43.8139,23.2369
2023,Montana,Montana,35468,16980,18488,43.4125,23.225
2023,Montana,Chiprovtsi,1317,626,691,43.3844,22.8822
2023,Pazardzhik,Batak,2575,1321,1254,41.9442,24.2181
2023,Pazardzhik,Belovo,3107,1469,1638,42.2122,24.015
2023,Pazardzhik,Bratsigovo,3281,1617,1664,42.0128,24.3742
2023,Pazardzhik,Velingrad,20015,9392,10623,42.0278,23.9908
2023,Pazardzhik,Vetren,2580,1270,1310,42.245,24.0894
2023,Pazardzhik,Kostandovo,4185,2148,2037,42.0656,24.0517
2023,Pazardzhik,Pazardzhik,54652,25768,28884,42.1922,24.3331
2023,Pazardzhik,Panagyurishte,15095,7285,7810,42.5,24.1833
2023,Pazardzhik,Peshtera,12647,6083,6564,42.0347,24.2994
2023,Pazardzhik,Rakitovo,7417,3791,3626,41.9878,24.0861
2023,Pazardzhik,Septemvri,5979,2865,3114,42.2167,24.1
2023,Pazardzhik,Strelcha,3629,1727,1902,42.5,24.3167
2023,Pazardzhik,Sarnitsa,3350,1701,1649,41.7858,24.015
2023,Pernik,Batanovtsi,1960,943,1017,42.5539,23.0325
2023,Pernik,Breznik,3459,1660,1799,42.7394,22.9078
2023,Pernik,Zemen,1258,630,628,42.48,22.7489
2023,Pernik,Pernik,66261,31172,35089,42.6078,23.0375
2023,Pernik,Radomir,11579,5523,6056,42.5453,22.9775
2023,Pernik,Tran,2146,1069,1077,42.8342,22.6519
2023,Pleven,Belene,6140,3199,2941,43.6511,25.1133
2023,Pleven,Gulyantsi,2514,1201,1313,43.6486,24.7125
2023,Pleven,Dolna Mitropolia,2603,1264,1339,43.4667,24.5333
2023,Pleven,Dolni Dabnik,3611,1723,1888,43.4167,24.4333
2023,Pleven,Iskar,2496,1216,1280,43.4608,24.2686
2023,Pleven,Knezha,9577,4634,4943,43.5,24.0833
2023,Pleven,Koynare,2849,1381,1468,43.3667,24.0833
2023,Pleven,Levski,7263,3439,3824,43.4333,25.1333
2023,Pleven,Nikopol,2241,1066,1175,43.7081,24.8983
2023,Pleven,Pleven,89030,41689,47341,43.4167,24.6167
2023,Pleven,Pordim,1572,739,833,43.4167,24.9167
2023,Pleven,Slavyanovo,2754,1296,1458,43.3167,24.8667
2023,Pleven,Trastenik,3589,1738,1851,43.4833,24.55
2023,Pleven,Cherven Bryag,10303,4981,5322,43.2667,24.1
2023,Plovdiv,Asenovgrad,45322,21482,23840,42.0167,24.8667
2023,Plovdiv,Banya,2892,1320,1572,42.5,24.8333
2023,Plovdiv,Brezovo,1547,769,778,42.4833,25.0833
2023,Plovdiv,Kalofer,2551,1197,1354,42.6178,24.98
2023,Plovdiv,Karlovo,19016,8962,10054,42.6333,24.8
2023,Plovdiv,Klisura,795,374,421,42.7,24.45
2023,Plovdiv,Krichim,7149,3513,3636,42.0333,24.4667
2023,Plovdiv,Kuklen,5567,2716,2851,42.0333,24.7833
2023,Plovdiv,Laki,1552,749,803,41.8167,24.8333
2023,Plovdiv,Perushtitsa,4186,1998,2188,42.0333,24.55
2023,Plovdiv,Plovdiv,325485,153176,172309,42.15,24.75
2023,Plovdiv,Parvomay,11088,5189,5899,42.1,25.2167
2023,Plovdiv,Rakovski,14768,7116,7652,42.2833,24.9333
2023,Plovdiv,Sadovo,2319,1137,1182,42.1333,24.8667
2023,Plovdiv,Sopot,7298,3470,3828,42.6667,24.75
2023,Plovdiv,Stamboliyski,9777,4622,5155,42.1333,24.5333
2023,Plovdiv,Saedinenie,4971,2402,2569,42.25,24.6
2023,Plovdiv,Hisarya,5930,2743,3187,42.5,24.7
2023,Razgrad,Zavet,2279,1098,1181,43.7333,26.5833
2023,Razgrad,Isperih,7163,3401,3762,43.7167,26.8333
2023,Razgrad,Kubrat,5576,2615,2961,43.8,26.5
2023,Razgrad,Loznitsa,1788,867,921,43.4333,26.6167
2023,Razgrad,Razgrad,28234,13109,15125,43.5333,26.5167
2023,Razgrad,Tsar Kaloyan,2646,1259,1387,43.6333,26.2333
2023,Ruse,Borovo,1525,739,786,43.5667,25.8167
2023,Ruse,Byala,6310,3007,3303,42.8833,27.8833
2023,Ruse,Byala,6310,3007,3303,43.4631,25.7214
2023,Ruse,Vetovo,3575,1753,1822,43.7,26.2667
2023,Ruse,Glodzhevo,2781,1343,1438,43.6833,26.5
2023,Ruse,Dve Mogili,3245,1595,1650,43.5,25.8833
2023,Ruse,Marten,3392,1686,1706,43.85,25.9333
2023,Ruse,Ruse,122116,57692,64424,43.8486,25.9534
2023,Ruse,Senovo,1047,530,517,43.6167,26.3167
2023,Ruse,Slivo pole,2341,1148,1193,43.85,26.2
2023,Ruse,Silistra,42184,19855,22329,44.1167,27.2667
2023,Ruse,Silistra,42184,19855,22329,44.1167,27.2667
2023,Ruse,Alfatar,1237,625,612,43.95,27.3
2023,Ruse,Glavinitsa,1179,551,628,43.9333,26.8333
2023,Ruse,Dulovo,5677,2738,2939,43.8333,27.1333
2023,Ruse,Silistra,27270,12715,14555,44.1167,27.2667
2023,Ruse,Silistra,27270,12715,14555,44.1167,27.2667
2023,Ruse,Tutrakan,6821,3226,3595,44.05,26.6167
2023,Sliven,Kermen,1449,701,748,42.6333,26.1333
